1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,0,0,0,1,0,0,0,0,0,0,12878.48739,107.54,107.54,107.54,68200,715.0890771,107.54
0,0,0,1,0,0,0,0,0,0,0,0,12313.34103,26950.04049,28639.375,955.2,5000000,1380.8,955.2
0,0,0,0,1,0,0,0,0,0,0,0,2547.764286,17408.77766,6298.578349,1234.39,1160000,715.0890771,1234.39
0,1,0,0,0,0,0,0,0,0,0,0,801.87,283.3566667,311.9275,801.87,92300000,715.0890771,801.87
0,0,0,0,0,1,0,0,0,0,0,0,21.025,5974.34671,11.95,23.9,371000,23.9,23.9
0,0,0,0,0,0,1,0,0,0,0,0,4003.433182,17834.79083,7492.706528,1661.763333,153000,715.0890771,447
0,0,0,0,0,0,0,1,0,0,0,0,435.2666667,3578.807273,296.4363636,359.2,1160000,473.3,473.3
0,0,0,0,0,0,0,1,0,0,0,0,50674.76338,19934.61151,51173.28706,53384.6,1080000,715.0890771,72529.3
0,0,0,0,0,0,0,1,0,0,0,0,2037.726889,5372.196154,294.3375,104.2,353000,715.0890771,104.2
0,0,1,0,0,0,0,0,0,0,0,0,1925.324545,5974.34671,235.27,235.27,209000,715.0890771,235.27
0,0,0,0,0,0,0,0,0,0,0,1,1500.428519,980.2114286,773.1933333,40.2,6170000,715.0890771,40.2
0,0,0,0,0,0,0,0,0,0,1,0,15454.14878,20042.07729,42519.467,10223.3,817000,715.0890771,10223.3
0,0,1,0,0,0,0,0,0,0,0,0,18662.30571,13171.274,17145.10167,3588.55,451000,715.0890771,3672.6
0,0,0,0,0,0,1,0,0,0,0,0,39880.08768,22012.28294,33977.67291,60121.77333,14700000,88914.56,88914.56
0,0,0,0,0,0,0,0,1,0,0,0,4718.11,5974.34671,6298.578349,914.7,261000,715.0890771,914.7
1,0,0,0,0,0,0,0,0,0,0,0,19981.4,217.51,101.82,101.82,1300000,715.0890771,101.82
0,0,0,0,0,0,1,0,0,0,0,0,60.4,60.4,60.4,60.4,512000,715.0890771,60.4
0,0,0,0,0,0,0,1,0,0,0,0,9880.883143,5974.34671,3275.143,4685.5,1890000,715.0890771,9320.5
0,0,1,0,0,0,0,0,0,0,0,0,6732.174386,7788.577217,5912.472308,11315.068,4340000,715.0890771,4334.34
1,0,0,0,0,0,0,0,0,0,0,0,1574.445926,18333.08957,1187.342222,23228.01778,305000,715.0890771,931.4
0,0,1,0,0,0,0,0,0,0,0,0,2055.26125,27268.8877,38087.722,1391.9,17300000,715.0890771,1391.9
0,0,0,0,0,0,0,0,0,0,1,0,2617.819286,28.8,109.7,13.03333333,173000,715.0890771,28.8
0,0,0,0,0,0,0,0,1,0,0,0,5108.620682,782.8152381,7914.730833,1899.685,34500,715.0890771,327.8
0,0,0,0,0,0,1,0,0,0,0,0,27528.24278,5420.207895,6195.3,471.7,136000,715.0890771,471.7
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,958000,715.0890771,0
0,0,1,0,0,0,0,0,0,0,0,0,66.68333333,838.025,38.8,38.8,259000,715.0890771,38.8
0,0,0,0,0,0,0,1,0,0,0,0,790.2674074,1124.685625,702.7,462.5,547000,715.0890771,702.7
0,1,0,0,0,0,0,0,0,0,0,0,83433.98277,45251.62153,86597.38971,155466.2333,70900000,715.0890771,339139.8
0,0,0,0,0,0,1,0,0,0,0,0,978.1222222,5390.183415,6243.031034,1746.45,958000,715.0890771,1730.9
0,0,0,1,0,0,0,0,0,0,0,0,41638.98786,20766.2927,53579.5955,46.53,3070000,715.0890771,46.53
0,0,0,1,0,0,0,0,0,0,0,0,62048.66953,17834.79083,61936.826,5250.444779,549000,715.0890771,73388.7
0,0,0,0,1,0,0,0,0,0,0,0,74001.22883,63823.86373,61118.8725,93565.925,1560000,78928.04,62514.85
0,0,0,0,1,0,0,0,0,0,0,0,74478.96441,23562.6366,68223.3981,93565.925,2020000,106874.0075,124617
0,0,0,0,0,0,1,0,0,0,0,0,23151.94661,17834.79083,53752.06,2083.1,1740000,715.0890771,2083.1
0,0,0,0,0,0,0,0,0,1,0,0,184.15,297.05,144.4333333,649.15,666000,715.0890771,67.9
0,0,0,0,0,0,0,0,0,1,0,0,1656.765,21468.76478,283.1,47.55,231000,715.0890771,88.9
0,0,1,0,0,0,0,0,0,0,0,0,9634.876129,21468.76478,616.24,1211.32,433000,715.0890771,616.24
1,0,0,0,0,0,0,0,0,0,0,0,499.7,5974.34671,499.7,499.7,1990000,715.0890771,499.7
0,0,0,0,0,0,0,0,0,1,0,0,10.15,5974.34671,51.27777778,10.15,37500,715.0890771,10.15
0,0,0,0,0,1,0,0,0,0,0,0,464.7604878,5974.34671,6298.578349,5250.444779,2120000,715.0890771,0
0,0,0,0,0,0,0,0,0,0,0,1,34694.895,26486.95286,33507.39667,30561.815,15800000,715.0890771,88304
0,0,0,0,0,0,1,0,0,0,0,0,24658.21625,17748.67856,19596.92938,20887.8,748000,715.0890771,20887.8
0,0,0,0,0,0,0,0,0,0,1,0,112.3833333,5974.34671,185.1983333,51.22,1870,715.0890771,51.22
0,0,0,0,0,1,0,0,0,0,0,0,2497.628571,17788.8741,19.1,19.1,796000,715.0890771,19.1
0,0,0,0,0,0,1,0,0,0,0,0,9759.428889,17834.79083,8101.980145,1048.3,2080000,715.0890771,1048.3
0,0,0,0,1,0,0,0,0,0,0,0,19616.427,17834.79083,6298.578349,2891,398000,715.0890771,2891
0,0,0,1,0,0,0,0,0,0,0,0,5141.2536,5007.155957,8620.110769,803.8,106000,715.0890771,803.8
0,0,1,0,0,0,0,0,0,0,0,0,18788.82,2336.516,1126.266667,20089.375,456000,715.0890771,1262.75
0,0,0,0,0,0,0,0,0,1,0,0,15934.66344,17834.79083,6298.578349,4923.2,6810000,715.0890771,4923.2
0,0,0,0,0,0,1,0,0,0,0,0,8087.7865,5974.34671,1.1,2458.5,100000000,715.0890771,1.1
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,6576.64,6104.951111,41.1,1480000,715.0890771,24.8
0,0,1,0,0,0,0,0,0,0,0,0,10903.124,5974.34671,6298.578349,2759.64,113000,715.0890771,2759.64
0,0,1,0,0,0,0,0,0,0,0,0,16853.22417,17748.67856,4989.08,5473.3,688000,715.0890771,5473.3
0,0,0,0,1,0,0,0,0,0,0,0,1.7,5974.34671,2.1,2.1,50000,715.0890771,2.1
0,0,0,0,0,0,0,1,0,0,0,0,9358.562667,980.2114286,484.912,195.292,156000,715.0890771,58.38
0,0,0,0,1,0,0,0,0,0,0,0,8776.985862,16.07692308,5,5,1300000,715.0890771,5
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,6660000,715.0890771,0
0,0,0,0,0,1,0,0,0,0,0,0,2082.054444,5974.34671,7467.211111,130.2,124000,715.0890771,130.2
0,1,0,0,0,0,0,0,0,0,0,0,177.7611111,314.0625,183.515,110.85,564000,715.0890771,110.85
1,0,0,0,0,0,0,0,0,0,0,0,2283.0025,5390.183415,933.72,933.72,156000,715.0890771,933.72
0,0,0,0,0,0,0,1,0,0,0,0,8020.420612,3672.8,2590.983333,415.3,171000,715.0890771,72.8
0,0,0,0,0,1,0,0,0,0,0,0,14298.89,17480.61665,5288.05,5020.4,207000,715.0890771,5020.4
1,0,0,0,0,0,0,0,0,0,0,0,1797.249322,16717.20526,770,606.05,1240000,715.0890771,805.4
0,0,0,1,0,0,0,0,0,0,0,0,30761.91955,27294.68953,27415.0851,71918.1,1570000,715.0890771,71918.1
0,0,0,0,0,0,1,0,0,0,0,0,26105.79114,20034.15671,17715.96471,33660.4,872000,24795.0375,33660.4
1,0,0,0,0,0,0,0,0,0,0,0,813.3966667,5083.586667,11188.73563,147.285,1150000,715.0890771,193.5
0,0,0,0,0,0,0,0,0,0,0,1,762.9823077,1437.283158,567.3285714,252.6,209000,715.0890771,628.4
0,0,0,0,0,0,0,1,0,0,0,0,13441.18375,24427.3416,16326.48929,241.3,781000,241.3,241.3
0,0,0,0,0,0,0,0,1,0,0,0,11378.05446,5221.259375,14238.9515,217.7,6130000,715.0890771,217.7
0,0,0,0,0,0,0,0,0,0,1,0,1068.326471,5974.34671,0.1,0.1,21500,715.0890771,0.1
0,0,0,0,0,0,0,1,0,0,0,0,218.3181818,72.2,12.7,90.7,67300000,715.0890771,12.7
0,0,1,0,0,0,0,0,0,0,0,0,7144.019286,5974.34671,5236,7458.1,1700000,715.0890771,7458.1
0,0,0,1,0,0,0,0,0,0,0,0,516.8733333,4225.877656,205.955,237.88,159000,715.0890771,371.06
0,0,0,0,0,0,0,0,1,0,0,0,6502.952353,782.8152381,184.83,519.015,156000,715.0890771,184.83
1,0,0,0,0,0,0,0,0,0,0,0,7119.546154,782.8152381,365.2666667,395.5,349000,715.0890771,395.5
0,0,1,0,0,0,0,0,0,0,0,0,28697.51524,17834.79083,31594.15875,37740.8,1600000,715.0890771,37740.8
0,0,0,1,0,0,0,0,0,0,0,0,9.075,2.2,11.15,1.7,12600,715.0890771,2.2
0,0,0,0,0,0,0,0,0,1,0,0,2.24,18.08181818,1.3,1.3,448000,715.0890771,1.3
0,1,0,0,0,0,0,0,0,0,0,0,29.825,5974.34671,31.5,31.5,2420000,715.0890771,31.5
0,0,1,0,0,0,0,0,0,0,0,0,1256.756364,138.58,8920.34375,192,74400000,715.0890771,192
0,0,1,0,0,0,0,0,0,0,0,0,4650.685926,5974.34671,14101.45296,969.1625,3580000,715.0890771,202.5
0,0,0,0,0,0,0,0,1,0,0,0,36.93333333,2801.408824,11146.06573,9.2,156000,715.0890771,9.2
0,0,0,0,0,0,0,0,1,0,0,0,12936.10022,17834.79083,11434.72149,960.9766667,32900,715.0890771,1305.4
1,0,0,0,0,0,0,0,0,0,0,0,22574.05895,40229.648,3546.446667,3588.55,983000,715.0890771,3504.5
0,0,0,0,0,0,0,0,1,0,0,0,22704.45815,5974.34671,26550.91053,13796.9,1310000,715.0890771,13796.9
0,0,0,0,0,0,0,0,0,1,0,0,4514.181316,5974.34671,401.6755556,420.2,482000,715.0890771,420.2
1,0,0,0,0,0,0,0,0,0,0,0,7474.027083,4960.47,426.14,149.51,57600,715.0890771,170.22
0,0,0,0,0,0,0,0,0,0,1,0,2408.987778,618.8571429,477,477,139000,715.0890771,477
0,0,1,0,0,0,0,0,0,0,0,0,21641.565,5974.34671,42445.1725,20126,938000,715.0890771,20126
0,0,0,0,0,1,0,0,0,0,0,0,3225.235455,297.05,281.2,195,136000,715.0890771,195
0,0,0,0,0,0,0,0,0,1,0,0,55806.51213,18785.48876,65142.91333,67174.4,3220000,715.0890771,67174.4
0,0,0,0,1,0,0,0,0,0,0,0,19709.85585,17834.79083,15176.08923,3244.9,544000,715.0890771,3244.9
0,0,0,0,0,0,0,0,1,0,0,0,480.0517647,5974.34671,806,5250.444779,1520000,715.0890771,0
0,0,0,0,1,0,0,0,0,0,0,0,8267.58037,24442.71957,9521.689101,761.8,598000,715.0890771,761.8
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,17720.28692,662.5,662.5,492000,715.0890771,662.5
0,0,1,0,0,0,0,0,0,0,0,0,43269.66411,19119.3442,49665.23,50680.8,1290000,715.0890771,61912.3
0,0,0,0,0,0,0,1,0,0,0,0,26771.59269,17818.36425,58218.99,54708.2,987000,715.0890771,33879
0,0,0,0,0,0,0,0,1,0,0,0,5293.617,351.45,5285.970345,213.11,727000,715.0890771,256
0,0,0,1,0,0,0,0,0,0,0,0,270.6692308,5974.34671,336.35,13.8,160000,715.0890771,13.8
0,0,0,0,0,0,0,0,0,0,0,1,19637.38351,17969.73602,10851.02473,40317.05,5870000,715.0890771,7183.4
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,79.1,143000,715.0890771,2.4
0,0,0,0,0,0,0,0,0,0,1,0,5280.985862,4814.928571,74.81666667,29.55,92900,715.0890771,9.9
0,0,0,0,0,0,0,1,0,0,0,0,21007.19105,4453.430725,9584.88698,11546.5425,1060000,715.0890771,14912.7
0,0,0,0,1,0,0,0,0,0,0,0,27440.62261,17752.90501,9353.636667,1788.9,776000,715.0890771,1788.9
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,495000,715.0890771,0
1,0,0,0,0,0,0,0,0,0,0,0,5950.495238,17834.79083,9998.752118,213.45,6410000,715.0890771,213.45
0,0,0,1,0,0,0,0,0,0,0,0,4343.870833,26110.32,1393.9,170.5,76700,715.0890771,170.5
0,0,0,0,0,0,1,0,0,0,0,0,337.32,245.8,3425.512143,245.8,71000,715.0890771,245.8
0,0,0,0,0,0,1,0,0,0,0,0,36697.0313,27544.87958,41109.94463,95635.1,1620000,715.0890771,95635.1
1,0,0,0,0,0,0,0,0,0,0,0,30486.89106,15746.11204,38058.31962,93558.26667,2230000,715.0890771,104560.5
0,1,0,0,0,0,0,0,0,0,0,0,49583.17099,30605.39329,34183.64536,93558.26667,1590000,715.0890771,120079.1
0,1,0,0,0,0,0,0,0,0,0,0,44754.3584,26486.95286,42851.24049,99820.51667,1760000,715.0890771,124699.4
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,1.6,340,935000,715.0890771,0.1
0,0,0,1,0,0,0,0,0,0,0,0,19085.88571,16822.77075,10623.54707,1797.1,258000,715.0890771,1797.1
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,500.8,5250.444779,9770,715.0890771,500.8
0,0,0,0,0,0,0,0,0,0,0,1,23953.03457,2813.756818,6176.327576,10588.20333,9560000,715.0890771,6194.11
0,0,0,0,0,0,0,0,1,0,0,0,133.9294118,5974.34671,12.6,12.6,43800000,715.0890771,12.6
0,0,0,0,0,0,0,0,1,0,0,0,15932.33161,30758.90273,23802.93182,25072.11667,1600000,715.0890771,19591.2
0,0,0,0,0,0,0,0,1,0,0,0,11504.38333,33515.87354,14870.58433,7685,2060000,715.0890771,7685
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,88400000,715.0890771,0
0,0,0,0,0,0,0,0,0,0,0,1,23687.69631,16131.75485,24647.34008,25072.11667,994000,715.0890771,53438.3
0,0,1,0,0,0,0,0,0,0,0,0,10158.015,17834.79083,6765.393158,354,170000,715.0890771,210.7
0,0,0,0,0,1,0,0,0,0,0,0,190.3,5007.155957,190.3,190.3,170000,715.0890771,190.3
0,0,1,0,0,0,0,0,0,0,0,0,3.5,5974.34671,3.5,3.5,239000,715.0890771,3.5
0,0,0,0,1,0,0,0,0,0,0,0,8.7,5974.34671,863.05,8.7,3860000,715.0890771,8.7
0,0,0,0,1,0,0,0,0,0,0,0,9146.734865,827.0925926,20971.51765,360.7,3960000,715.0890771,360.7
0,0,0,0,0,0,0,0,0,1,0,0,1309.188,5974.34671,2864.13,141.3,191000,715.0890771,55.2
0,0,0,0,0,0,0,0,1,0,0,0,8389.200435,5390.183415,3055.382667,264.8275,225000,715.0890771,729.2
0,0,0,0,0,0,0,1,0,0,0,0,12103.36323,255.975,953.7235714,259.3,302000,715.0890771,259.3
0,1,0,0,0,0,0,0,0,0,0,0,2496.69,437.8376923,525.5,313.9666667,296000,715.0890771,525.5
0,0,0,0,0,0,0,0,0,0,0,1,414.8545455,782.8152381,7965.76375,286,290000,715.0890771,286
0,0,0,0,0,0,0,0,0,1,0,0,7668.661964,16973.66814,15176.96265,1819.1,193000,715.0890771,1819.1
0,0,1,0,0,0,0,0,0,0,0,0,4244.172143,5974.34671,390.05,172.8,624000,715.0890771,0
0,0,0,0,0,0,0,0,0,0,1,0,293.3666667,991.885,340.7,340.7,151000,715.0890771,340.7
0,0,0,0,0,0,0,0,1,0,0,0,871.2209091,3578.807273,788.5525,134.3,239000,715.0890771,134.3
0,0,0,0,0,0,0,0,0,0,1,0,1548.990952,504.275,165.075,264.8275,163000,715.0890771,201.4
0,0,0,0,0,0,0,0,0,0,0,1,1.691666667,510.5928571,6298.578349,5250.444779,1360000,715.0890771,0
0,0,0,0,0,0,0,0,0,1,0,0,635.3333333,510.5928571,602.5,602.5,194000,715.0890771,602.5
0,0,0,0,0,0,0,0,1,0,0,0,2253.111818,348.61,296.45,296.45,1290000,296.45,296.45
0,0,0,0,0,0,0,0,0,1,0,0,1768.931875,9449.272321,4543.941818,1243.35,365000,715.0890771,1203.4
1,0,0,0,0,0,0,0,0,0,0,0,5511.632727,546,1786.39,933.3,208000,715.0890771,933.3
0,0,0,0,0,0,0,1,0,0,0,0,297.4575,922.068,356.8,356.8,187000,715.0890771,356.8
0,0,0,0,0,0,0,1,0,0,0,0,5375.507333,17834.79083,8727.321932,424.25,479000,715.0890771,848.4
0,0,0,0,0,0,1,0,0,0,0,0,10233.684,5974.34671,0.6,50.15,25600,715.0890771,0.6
1,0,0,0,0,0,0,0,0,0,0,0,436.569,92.38636364,2.35,2.35,965000,715.0890771,4.7
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,22100000,715.0890771,0
0,0,0,0,0,0,0,1,0,0,0,0,1233.06,16232.4757,1233.06,1233.06,1210000,1233.06,1233.06
0,0,0,0,0,0,1,0,0,0,0,0,3697.328,5974.34671,6298.578349,5250.444779,32400,715.0890771,0
0,1,0,0,0,0,0,0,0,0,0,0,600.7836842,5974.34671,39.7,39.7,80600,715.0890771,39.7
0,0,0,1,0,0,0,0,0,0,0,0,2610.015714,4649.19,24.22,23,31700,715.0890771,23
0,0,0,0,0,0,0,0,0,0,0,1,5698.629016,10997.50614,319.2,366.625,1200000,715.0890771,319.2
0,0,0,0,0,0,0,0,1,0,0,0,13.22,30698.35188,6009.93,13.22,1090000,715.0890771,13.22
0,0,0,1,0,0,0,0,0,0,0,0,22122.29238,25341.48115,44574.67652,17989,5420000,17989,17989
0,1,0,0,0,0,0,0,0,0,0,0,9116.018889,7179.987105,2146.6,1273.15,1780000,715.0890771,2146.6
0,1,0,0,0,0,0,0,0,0,0,0,12125.93011,39234.77861,27465.96892,1349.2,801000,715.0890771,1349.2
1,0,0,0,0,0,0,0,0,0,0,0,3613.619524,16973.66814,10654.15608,2071.1,646000,715.0890771,2071.1
0,0,1,0,0,0,0,0,0,0,0,0,5466.475,16341.2165,2781.363636,2956.4,620000,715.0890771,2956.4
0,0,0,0,0,0,0,1,0,0,0,0,34633.35152,38594.91993,53359.59333,44285.8,1250000,43913.66,44285.8
0,0,0,0,0,0,0,0,1,0,0,0,224.225,5974.34671,0.5,5250.444779,6810,715.0890771,0.5
0,0,0,0,1,0,0,0,0,0,0,0,12947.61442,17987.29181,1714.22,329.35,486000,715.0890771,87.8
0,0,0,0,0,0,0,1,0,0,0,0,10716.71636,14212.22478,11727.60077,1211.32,1060000,3310.481818,1806.4
0,0,0,0,0,0,1,0,0,0,0,0,16013.08993,22210.8681,11213.52366,14884.3,1710000,715.0890771,14884.3
0,0,0,0,0,0,0,0,1,0,0,0,13319.54293,5974.34671,16382.67444,42028.56857,441000,715.0890771,10244.48
0,0,0,0,1,0,0,0,0,0,0,0,2834.136579,3422.7175,1704.42,13.55,990000,715.0890771,27.1
0,0,0,1,0,0,0,0,0,0,0,0,33824.12606,8984.360784,15176.08923,2279.7,241000,715.0890771,2279.7
0,0,0,0,0,0,1,0,0,0,0,0,23537.38077,23337.40774,18805.08159,21343.1,11500000,21061.18,21343.1
0,0,0,0,0,0,1,0,0,0,0,0,7648.917,6888.766852,10543.32645,5154.32,1320000,715.0890771,3116.55
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,18780.7807,4549.69359,5663.7625,603000,715.0890771,6233
0,0,0,0,0,0,1,0,0,0,0,0,6630.806087,93405.46,6439.95375,5663.7625,463000,715.0890771,5661.1
0,0,0,0,0,0,0,0,0,0,0,1,7688.379259,17365.65616,12155.0796,4403.27,134000,715.0890771,4403.27
0,0,0,0,0,0,1,0,0,0,0,0,2978.098824,27294.68953,4911.6736,6059.89,583000,715.0890771,7644.4
0,0,0,0,0,0,0,0,0,0,1,0,14543.16947,11891.12813,19320.76933,8733.893333,710000,715.0890771,2981.78
0,0,0,0,0,0,0,0,0,0,1,0,23757.3,5974.34671,17685.12,5581.1,384000,715.0890771,5581.1
0,0,0,0,0,0,0,0,1,0,0,0,334.6,500,333.37,250.055,2220,715.0890771,500
0,0,0,0,0,0,1,0,0,0,0,0,17256.22196,7350.332308,6298.578349,1280.2,479000,715.0890771,1280.2
0,0,0,1,0,0,0,0,0,0,0,0,23122.16323,26387.64282,19486.17903,38029.56667,35200000,715.0890771,20973.8
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,14800,715.0890771,0
0,0,0,0,0,1,0,0,0,0,0,0,33386.792,17818.36425,58218.99,50680.8,1170000,715.0890771,39449.3
0,0,0,0,1,0,0,0,0,0,0,0,44190.48,17834.79083,26983.63133,58559.1,2660000,715.0890771,58559.1
0,0,0,0,0,0,1,0,0,0,0,0,12815.03146,4587.2004,4638.752857,551,4610000,715.0890771,551
0,0,0,0,0,0,0,0,1,0,0,0,8778.0925,5372.196154,7915.838,2883.8,1080000,715.0890771,2883.8
0,0,0,0,1,0,0,0,0,0,0,0,1344.255556,5974.34671,150.3666667,261.0666667,698000,715.0890771,158.3
0,0,0,0,0,0,1,0,0,0,0,0,34909.64167,13198.19556,21180.42432,1873.9,704000,1873.9,1873.9
0,0,0,0,1,0,0,0,0,0,0,0,12459.83696,18836.47661,10059.54,13172.5,624000,715.0890771,10368.6
0,1,0,0,0,0,0,0,0,0,0,0,52145.60783,17834.79083,102832.45,52634.6,1920000,715.0890771,52634.6
0,0,0,0,1,0,0,0,0,0,0,0,20723.72594,18981.80589,13642.81286,10354.2,77700,9600.727273,10354.2
0,0,0,0,0,0,1,0,0,0,0,0,3699.284,922.068,1389.2,90.7,795000,715.0890771,168.7
0,0,0,0,0,0,0,0,0,0,0,1,1058.712826,5974.34671,1187.342222,23228.01778,135000,715.0890771,551.74
0,0,0,0,1,0,0,0,0,0,0,0,37.3,17698.69705,37.3,37.3,58900,715.0890771,37.3
0,0,0,1,0,0,0,0,0,0,0,0,26215.30111,17834.79083,18935.55111,12586.7,522000,715.0890771,12586.7
1,0,0,0,0,0,0,0,0,0,0,0,16462.10773,37.53333333,29.7,29.7,177000,715.0890771,29.7
0,1,0,0,0,0,0,0,0,0,0,0,16016.65072,11363.752,9226.245976,16729.492,239000,715.0890771,3002.2
1,0,0,0,0,0,0,0,0,0,0,0,12701.47244,7210.054595,35176.84636,828.6266667,226000,715.0890771,126.03
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,100000000,715.0890771,0
0,0,0,0,0,0,1,0,0,0,0,0,541.66,24262.76643,14904.59411,643.5,1300000,643.5,643.5
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,3.6,5250.444779,1950000,715.0890771,3.6
0,1,0,0,0,0,0,0,0,0,0,0,8306.594,5974.34671,1442.805,2751.31,796000,715.0890771,2751.31
0,0,0,0,0,0,0,1,0,0,0,0,1575.996,585.3,231.26,316,594000,715.0890771,316
0,0,0,1,0,0,0,0,0,0,0,0,8171.331724,151.8,15670.8412,151.8,694000,17004.02786,151.8
0,0,0,1,0,0,0,0,0,0,0,0,5558.192857,34085.71294,529.7016667,415.5,4550000,715.0890771,415.5
0,0,0,0,0,0,1,0,0,0,0,0,15335.76523,16822.77075,10708.42691,32051.61333,22600000,715.0890771,4020.72
0,0,0,0,1,0,0,0,0,0,0,0,2048.4925,5635.8225,6595.328889,3309.1,123000,715.0890771,2596
0,0,0,0,1,0,0,0,0,0,0,0,2048.4925,5022.443882,6512.774167,3546.8,89000,715.0890771,4022.2
0,0,0,0,1,0,0,0,0,0,0,0,1.2,2526.565789,217.1657895,1.7,55200,715.0890771,1.2
0,0,0,1,0,0,0,0,0,0,0,0,13034.81027,15022.91698,22514.17396,2920.17,572000,715.0890771,2920.17
0,0,0,0,0,0,1,0,0,0,0,0,8.466666667,980.2114286,9.9,4.95,3360000,715.0890771,9.9
0,1,0,0,0,0,0,0,0,0,0,0,24884.90642,25207.81333,18916.203,3302.6325,2160000,715.0890771,5403.8
0,1,0,0,0,0,0,0,0,0,0,0,25342.48727,5974.34671,7753.155833,1423.8,415000,715.0890771,1423.8
0,0,0,0,1,0,0,0,0,0,0,0,13492.38421,17502.65982,9199.901978,23.4,299000,715.0890771,39.1
0,0,0,0,0,0,1,0,0,0,0,0,215.973,18.2,4.4,13.16666667,33800000,715.0890771,6.3
0,0,0,0,0,0,0,0,0,0,0,1,2985.391667,17636.62131,778,778,182000,715.0890771,778
0,0,0,0,0,0,0,1,0,0,0,0,1808.353571,72.2,49.08,37.3,131000,715.0890771,37.3
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,10.6,21.7,5250.444779,310000,715.0890771,10.6
0,0,0,0,1,0,0,0,0,0,0,0,8715.597083,8441.5,125.7,125.7,139000,715.0890771,125.7
0,0,0,0,0,0,0,0,0,0,0,1,364.2,1710.803125,263.2666667,172.8,250000,715.0890771,345.6
0,0,0,0,0,0,1,0,0,0,0,0,1831.940714,5974.34671,5.9,5.9,37900,715.0890771,5.9
0,0,0,0,0,0,0,0,1,0,0,0,10801.34891,21420.42675,32711.74855,19156.45333,2720000,20741.1225,13493.53
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,0.2,5250.444779,25800,715.0890771,0.2
0,0,0,1,0,0,0,0,0,0,0,0,8245.570769,5974.34671,15559.27697,688.65,49500,715.0890771,566.3
0,0,0,0,0,0,0,0,1,0,0,0,17953.69173,17834.79083,9968.935306,3911.400909,732000,715.0890771,13309.2
0,0,0,0,0,1,0,0,0,0,0,0,2239.195217,12859.396,13588.81647,1223.215,637000,715.0890771,888.6
0,1,0,0,0,0,0,0,0,0,0,0,13423.69061,5974.34671,14548.57778,2.1,334000,715.0890771,2.1
0,0,0,0,0,0,0,0,1,0,0,0,490.6454545,17834.79083,9700.715252,43.05333333,70900000,715.0890771,19.5
0,0,0,0,0,0,0,0,1,0,0,0,280.4235294,5974.34671,928.8216667,799.115,1160000,715.0890771,40.4
0,0,0,0,0,0,0,0,1,0,0,0,30247.03727,28592.08118,18384.59667,4447.67,1490000,4447.67,4447.67
0,0,0,0,0,0,1,0,0,0,0,0,10902.47,7760.337273,5802.712703,3299.74,1650000,715.0890771,1653.6
1,0,0,0,0,0,0,0,0,0,0,0,14435.972,17864.13622,21384.28941,3538.6,345000,715.0890771,3538.6
0,0,0,0,0,0,0,0,0,0,0,1,2110.575,17834.79083,6298.578349,647.52,201000,715.0890771,1596.15
0,0,0,1,0,0,0,0,0,0,0,0,64715.25178,21274.271,55280.36571,34074.92,1320000,715.0890771,25216.7
0,0,0,0,0,0,1,0,0,0,0,0,53222.20787,17834.79083,6298.578349,34074.92,1290000,715.0890771,41372.8
0,0,0,1,0,0,0,0,0,0,0,0,101553.0425,17834.79083,75130.44824,242654.8,1570000,715.0890771,242654.8
0,0,0,0,0,0,0,1,0,0,0,0,12993.76391,5893.206809,26864.88188,880.02,709000,715.0890771,880.02
0,0,0,0,0,0,1,0,0,0,0,0,18099.78141,39065.16194,39135.5829,40076.5,1970000,715.0890771,40076.5
0,0,0,0,1,0,0,0,0,0,0,0,18646.6996,17834.79083,50413.8875,14850.2,795000,715.0890771,14850.2
0,0,0,0,0,0,0,0,1,0,0,0,505.375,5974.34671,254.05,254.05,4120000,715.0890771,507
0,0,0,0,0,0,0,0,0,0,1,0,645.9547368,17653.6188,22.3,22.3,687000,715.0890771,22.3
0,0,0,0,0,0,0,1,0,0,0,0,1241.053333,9569.960185,12096.64684,415.1,563000,715.0890771,415.1
